artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
DJ Linetech,21UTJf9cUqOl7YVyJzEss2,Reality (Gravity Noir Extended Remix),0.00288,0.68,514080,0.84,0.0648,0,0.45899999999999996,-7.216,0,0.037000000000000005,125.015,4,0.272,0
Zayed Hassan,6KpQcbUk5WJv9x6J7TH6U6,Symphony For A Longing Heart,0.934,0.535,229369,0.493,0.884,2,0.10400000000000001,-12.144,0,0.0407,89.994,4,0.231,37
Antonio Vivaldi,6SE2wLMKDz4h3nAtUUHNgV,"Flute Concerto in G Minor, Op. 10 No. 2, RV 439 ""La notte"": II. Fantasmi. Allegro",0.9179999999999999,0.47600000000000003,49318,0.303,0.9229999999999999,7,0.5489999999999999,-17.854,0,0.0462,120.17399999999999,4,0.965,16
Antonio Vivaldi,56KeqrHc7ofalrnmeZw3Of,"Flute Concerto in G Minor, Op. 10 No. 2, RV 439 ""La notte"": IV. Allegro",0.9129999999999999,0.452,60279,0.19399999999999998,0.129,2,0.11800000000000001,-20.433,0,0.0399,155.44,3,0.564,15
Antonio Vivaldi,4YGn5G4XfKPiMdbof4zUpk,"Concerto for 2 Cellos in G Minor, RV 531: II. Largo",0.9229999999999999,0.18,203880,0.0289,0.9009999999999999,7,0.10800000000000001,-30.276,0,0.043,109.646,4,0.0555,16
Moshe Peretz,5YBVDvidglFYJ91KxU8xCT,סוכר בקפה,0.17600000000000002,0.812,168980,0.722,0.0,6,0.325,-5.736000000000001,0,0.0725,97.925,4,0.855,38
Boncana Maïga,4TmY3pycMlMkrJdXJ2lj8W,Komya Hondo,0.306,0.721,240952,0.8029999999999999,0.11800000000000001,5,0.29600000000000004,-5.659,0,0.0438,105.84,4,0.961,31
Xmistry,3I0puJwdq6TCivBQulaSwL,Born on Planet X,0.66,0.804,160030,0.39799999999999996,0.858,0,0.1,-13.869000000000002,1,0.0611,119.99799999999999,4,0.46299999999999997,31
Frisco,4htbOAF8zzDth1MwsIlBRt,When I Come Thru,0.0429,0.721,204444,0.902,0.0,10,0.0984,-5.612,0,0.325,134.97299999999998,4,0.6409999999999999,30
Andrew Horowitz,1MrDDdP8MsutWsZXaUzs2d,Etude in 2nds,0.973,0.6409999999999999,79869,0.109,0.883,3,0.10400000000000001,-15.873,1,0.414,76.226,4,0.452,10
Ciscero,2wDIV2j0UIYauvkCk1bKG0,Homies,0.0926,0.645,264359,0.7759999999999999,0.0,1,0.11699999999999999,-6.0729999999999995,0,0.413,147.977,4,0.49200000000000005,11
Satori,34U2rWwbYZRVGoYeusGOrz,Fauna,0.0999,0.763,387200,0.511,0.626,7,0.102,-11.020999999999999,1,0.0675,117.98899999999999,4,0.16399999999999998,41
Invalids,2gFVDayLxL79hfc9kiRBod,Idle Promise,0.083,0.40299999999999997,312700,0.777,0.00316,4,0.384,-6.726,1,0.0582,84.962,4,0.275,17
Taysav,2anYoOIaG15IVlcIlQ2rjb,Pain,0.514,0.5920000000000001,175752,0.888,0.0,10,0.395,-5.193,0,0.353,76.592,4,0.6579999999999999,15
Delta Goodrem,51A4dMfhZLJnPGJ8fBNyUC,Welcome to Earth,0.0636,0.275,236559,0.903,6.37e-05,7,0.111,-5.218999999999999,1,0.221,142.906,5,0.115,29
M.O,59uCb2yuIKF757lfvrUmbG,Bad Vibe - Acoustic,0.698,0.809,206551,0.667,6.92e-06,10,0.0321,-5.468999999999999,1,0.152,105.06700000000001,4,0.924,40
Paul Haslinger,5CaKt5gyVudr4ZEOgVhTtI,Do You Want to Hear a Story,0.738,0.196,129360,0.0547,0.917,1,0.10400000000000001,-25.391,1,0.0448,66.736,3,0.0263,5
Paul Haslinger,2TSyn1YxJnhBqLC29CoFcZ,Entering a New World,0.972,0.442,114440,0.19699999999999998,0.9520000000000001,2,0.0755,-19.833,0,0.0372,135.994,3,0.125,4
Paul Haslinger,2YKQC4IL5peuRijjcEh3Gg,Run Like a Deer,0.883,0.158,131080,0.0624,0.9009999999999999,2,0.08900000000000001,-27.558000000000003,1,0.0486,135.813,4,0.0334,5
Paul Haslinger,64upVe2bjgXmxTr9UO8bs1,The Kiss,0.956,0.19699999999999998,63693,0.0724,0.237,9,0.12300000000000001,-27.322,0,0.0424,94.709,4,0.0371,5
Paul Haslinger,16m4aB9nWHNAANtq8jCRx3,Kill to Survive,0.883,0.27,58867,0.00903,0.961,1,0.10400000000000001,-21.701999999999998,1,0.0363,64.88600000000001,3,0.0497,3
Paul Haslinger,45hn2ggTkVm0mR5fiwNx2w,Haunted Memories,0.879,0.172,145613,0.12300000000000001,0.8690000000000001,1,0.10099999999999999,-24.789,0,0.0377,68.828,1,0.0396,4
Paul Haslinger,3DVzW2KjcFrt8ztcpvq74W,Anna the Suspect,0.203,0.243,63693,0.21600000000000003,0.882,0,0.0852,-25.201999999999998,1,0.0577,181.90099999999998,4,0.0245,3
Paul Haslinger,6K4ev8VWMlSmpDZr3JsmK5,Ancestral Remains,0.966,0.0827,125173,0.0589,0.45899999999999996,0,0.0834,-28.421999999999997,0,0.0465,83.40799999999999,4,0.0296,3
Paul Haslinger,0bCLol9UfMsPU6FPPcSSDa,The Arrest,0.825,0.342,81293,0.223,0.532,7,0.0841,-23.085,0,0.0402,134.118,3,0.0379,2
Paul Haslinger,292pvvcQj6cpAlIJh84KhP,Anna Was a Mistake,0.938,0.24,103133,0.0269,0.941,6,0.113,-28.801,0,0.034,59.53,3,0.0361,3
Paul Haslinger,0nG0oWG3t9HMSrW16aztam,The Silver Moon,0.846,0.24600000000000002,80107,0.0323,0.634,2,0.0675,-30.755,1,0.0411,94.719,3,0.0739,3
Paul Haslinger,06Clu5IMmVGvVYyLC8zQbS,Tracked and Hunted,0.797,0.307,94027,0.21100000000000002,0.643,7,0.0862,-25.846,0,0.0492,122.374,1,0.0354,2
Paul Haslinger,4L36gDRXhBRddKvAg3PToc,The River Goodbye,0.85,0.11900000000000001,126533,0.0653,0.9109999999999999,7,0.0584,-26.253,0,0.0367,65.124,3,0.0321,2
Paul Haslinger,3uHZFaklVzhDIwnPjfwvEg,Into the Storm of Fire,0.688,0.66,61960,0.757,0.915,4,0.0748,-14.703,0,0.19,127.015,4,0.0392,3
Paul Haslinger,4IaicRncVk4VkCFwaZVtMK,The Will to Survive,0.556,0.14300000000000002,70587,0.22699999999999998,0.9470000000000001,10,0.10300000000000001,-12.799000000000001,1,0.0413,138.389,4,0.0328,2
Paul Haslinger,6KIwH6U4g4f7eaFtpg6dgl,Hunter and Prey,0.754,0.182,97853,0.0352,0.65,2,0.10400000000000001,-29.14,1,0.0434,115.39399999999999,3,0.0382,2
Paul Haslinger,6CtQZvsoLUyXrmgVFw7Gpa,Attack Under Cover of Darkness,0.87,0.156,95987,0.353,0.748,1,0.106,-17.395,0,0.0463,133.393,4,0.039,2
Paul Haslinger,3EIZR3iZIH76RAY5BumDey,The Call of the Wildling,0.7909999999999999,0.158,138920,0.0869,0.855,5,0.0829,-26.451999999999998,0,0.0418,133.35399999999998,3,0.0297,4
Martina Eisenreich,04QhAqvTwEF5TwsnqkMMDk,To the Northern Lights,0.32799999999999996,0.21,150253,0.223,0.9329999999999999,9,0.109,-16.77,0,0.035,105.339,5,0.0429,3
Will Atkinson,3ns0PF1L7cZ6eLxcj2eWTX,Didgeridoo (ASOT 857),0.000223,0.545,126070,0.9329999999999999,0.187,6,0.17300000000000001,-10.031,0,0.061,138.955,4,0.033,10
Conejo,3anzB7cQpIcSl9YXMpQrL1,Wholesale Slaughter Dos,0.0957,0.513,215899,0.89,1.15e-05,9,0.457,-2.594,0,0.345,92.565,4,0.415,16
Mujo,16QPLFA3R3R3Md751fYVtw,Pelican,0.152,0.745,107486,0.0676,0.621,5,0.0985,-12.322000000000001,0,0.0725,80.161,4,0.586,14
Spell Jordan,61iVfg22jnC58KPSwfIQ50,Bender Music,0.0263,0.773,112196,0.485,1.09e-06,7,0.11599999999999999,-11.697000000000001,1,0.0373,100.01299999999999,4,0.273,0
Los Morros Del Norte,0D5Lb9E0XpIXT5CKrNmi2o,Amor de Mis Amores,0.713,0.866,178103,0.434,0.0118,5,0.11,-9.713,1,0.0819,117.49700000000001,4,0.976,30
Los Morros Del Norte,2P8WXeawbuLzXoXq0XKoLe,Oi una Voz,0.763,0.591,173296,0.301,7.03e-05,2,0.0664,-9.152000000000001,1,0.0498,170.13099999999997,3,0.9390000000000001,14
Madi Sipes & The Painted Blue,6e6hIHrC2ZrwxJt5ECGAqd,Blue Jean Baby,0.727,0.643,184110,0.833,0.0,0,0.0685,-4.499,0,0.152,146.189,4,0.752,27
Madi Sipes & The Painted Blue,2w3QZ0c4fNHKYoOQ5arWVg,Making It Up,0.153,0.675,156062,0.629,1.59e-06,9,0.254,-8.123,0,0.0399,96.48100000000001,4,0.7659999999999999,18
Madi Sipes & The Painted Blue,7L7Y5GXZfoDV1d18QY3ING,Lullaby,0.35,0.6759999999999999,219155,0.6659999999999999,1.47e-05,0,0.092,-8.454,0,0.083,137.97299999999998,4,0.521,24
Queen Ifrica,0ftfmyiQIlbXitaS9j6Y2x,Black Woman - Edit,0.109,0.581,237042,0.733,0.0,11,0.425,-2.855,0,0.26,139.30700000000002,4,0.778,8
Black Smurf,6mFNPwdBaUrXxfcrv0OFpF,411,0.17300000000000001,0.888,132284,0.647,0.0,1,0.0916,-9.413,1,0.44299999999999995,132.082,4,0.537,20
Sean Staxx,36DBDioM4AdjtFK1oddSjo,Extravagant,0.13,0.841,192004,0.6990000000000001,0.0,5,0.6509999999999999,-4.12,0,0.14800000000000002,140.036,4,0.42700000000000005,0
Win Fall Day,571Vcx5RkdidyZNcNqbcES,Things Unseen,0.20600000000000002,0.475,219121,0.49200000000000005,0.23600000000000002,9,0.0975,-7.7620000000000005,0,0.0264,90.926,4,0.436,15
Dempsey,3lpBfmIUGYc5dI572D6PzV,Red Light,0.24600000000000002,0.815,190923,0.42100000000000004,2.95e-05,1,0.105,-11.696,0,0.408,76.533,4,0.5770000000000001,0
Brodie Jaymz,2KwxMSAHZ8tdXuL9a2gEhX,Caution,0.915,0.474,236375,0.132,0.00106,9,0.102,-14.682,1,0.0455,119.93799999999999,4,0.18899999999999997,0
J.K. The Reaper,0z5uU8w155SQWupctILyO9,Purple & Pink,0.48200000000000004,0.64,239353,0.643,0.0,8,0.6709999999999999,-7.461,0,0.46299999999999997,149.909,4,0.706,19
Waterfall Sounds,0rcbyPwvFamEBReZFWymEC,Beach Waterfall Sounds,0.225,0.171,68493,0.9279999999999999,0.995,5,0.972,-28.482,1,0.0537,95.33200000000001,3,0.0155,27
OH MY GIRL BANHANA,14c7Q1dn2d5HNnN2YDnwm7,Ukiuki waikiki (Intro),0.941,0.767,52234,0.514,0.53,0,0.368,-11.3,1,0.0609,129.92700000000002,4,0.799,17
Tunnel Capacity,50575stLjytVbzg1kqKnOw,Grape Soda,0.00965,0.358,108904,0.8690000000000001,0.852,1,0.121,-14.112,1,0.044000000000000004,185.174,3,0.147,0
Breno Miranda,2tyHBa6AMoIJut2Vtf2ny7,Cante por Nós - Acústica,0.121,0.524,175546,0.664,1.98e-05,2,0.782,-6.704,1,0.035,139.995,4,0.43200000000000005,51
Staasia Daniels,0sRTBW0QWOEJRY44tPxsuk,Handle It,0.264,0.47600000000000003,225888,0.501,1.72e-06,11,0.0671,-12.338,0,0.314,84.882,4,0.171,11
Fragments Of Unbecoming,5RIqpjqd18Imj4M078uyRY,Dismal,9.82e-05,0.165,232960,0.976,0.055,5,0.165,-3.392,0,0.14400000000000002,160.042,4,0.12300000000000001,10
Dbangz,6AiKLESxyaCu7VbXTSVOmt,Kryptonite,0.764,0.8340000000000001,128339,0.498,0.0,0,0.0946,-12.0,1,0.249,136.244,4,0.11800000000000001,31
Blue Turf,5DScZCvchaI6MqfOVikSVG,Manhattan,0.396,0.6920000000000001,172500,0.67,0.33899999999999997,7,0.102,-11.299000000000001,1,0.0542,119.99799999999999,4,0.32299999999999995,32
Musicologo The Libro,5yw9CbyaqjxQs0kkyLbofu,El Apagón,0.00967,0.696,156160,0.408,1.75e-05,9,0.0544,-13.987,1,0.35700000000000004,142.743,4,0.29,20
Kev the Pope,0GKRYmRDd7JFiHvovvodlW,Pope Season,0.00836,0.902,94015,0.706,0.0,10,0.111,-4.0569999999999995,1,0.262,101.93700000000001,4,0.512,6
The Steel Wheels,4enIISS7HmIuiVPTe7ykE8,Breaking Like the Sun - Live,0.68,0.569,205960,0.491,0.0,2,0.634,-10.24,1,0.0349,126.48299999999999,4,0.8240000000000001,11
The Steel Wheels,6X9Hw9hFBlOETcoqOqEX8c,With It All Stripped Away - Live,0.883,0.623,148560,0.223,0.0,4,0.861,-11.669,1,0.0696,128.25,4,0.516,13
The Steel Wheels,1dzBto0sB604Ickq5lWxUK,Ghost of Myself - Live,0.895,0.47200000000000003,247467,0.278,9.67e-06,0,0.139,-11.673,1,0.0337,126.851,4,0.249,12
The Steel Wheels,6ZLXPQ6Vg0bnA7oLwYQcac,Hold On - Live,0.8340000000000001,0.446,313133,0.17,0.000889,7,0.151,-13.457,1,0.0311,134.591,4,0.172,10
The Steel Wheels,2snXKlzTnj2vAE18j8dJSY,Cuckoo/Cluck Old Hen - Live,0.726,0.36,425680,0.563,0.00202,7,0.38,-11.422,1,0.135,178.523,4,0.703,13
Dog Music,3y5c7I3DJjZmbHAU46D2Rg,Let's Go For a Walk,0.8809999999999999,0.195,122495,0.0827,0.889,6,0.106,-25.285999999999998,1,0.0432,70.6,4,0.0544,16
Cadet,4nSTg3yjC4A6jAKxrCWRhN,Closure,0.5329999999999999,0.5660000000000001,426759,0.818,0.0,2,0.13,-7.767,0,0.429,95.96,5,0.815,48
Paul McDonald,5ELkNkbWi7Wfkmrx9hlFG1,Wildcard,0.15,0.551,221716,0.878,2.97e-05,0,0.325,-6.6739999999999995,1,0.0443,168.196,4,0.855,3
Anomaly,48WpA4iej3rnDyru1zj8HT,Roblocc,0.19699999999999998,0.905,141072,0.7070000000000001,1.57e-06,7,0.18100000000000002,-3.537,1,0.32,124.90100000000001,4,0.41600000000000004,33
Kandace Springs,3wlxai7HUSQamj0ogK8BmR,Black Orchid,0.9690000000000001,0.5920000000000001,208470,0.19399999999999998,0.00506,10,0.10800000000000001,-12.075,0,0.0376,127.325,4,0.221,0
Don D.,6iY0jdgfKHrCgVt66bI8SR,Caution,0.40700000000000003,0.574,121940,0.769,0.0,9,0.321,-3.373,1,0.375,86.762,4,0.44299999999999995,23
Jin Gates,0ErSx7rO9I1fjCpYOJwiBY,All I Ever,0.0465,0.7070000000000001,197923,0.662,2.29e-06,5,0.142,-7.3020000000000005,0,0.147,156.045,4,0.369,18
Marcus & Martinus,2mO9yFDaXxC5rbhWCEDJsf,Guitar,0.0761,0.753,202507,0.877,0.0,8,0.341,-4.061,1,0.0447,128.026,4,0.77,46
Pollari,4QUz42XOuR9VINy4ahvwA8,"Safari, Pt. 1",0.000176,0.726,203886,0.496,0.0,0,0.0941,-10.52,0,0.129,146.00799999999998,4,0.121,0
Summons Support,4WZXMXS7ErH4ENW9VmEDBS,Changing Seasons,6.65e-05,0.599,144328,0.397,0.87,2,0.0923,-13.12,1,0.0339,123.557,4,0.21100000000000002,0
Dirty Audio,2CM0oRrfUcNTHNIChV3SEp,Phantom,0.00187,0.76,164571,0.8590000000000001,0.29600000000000004,2,0.193,-2.885,1,0.12300000000000001,139.995,4,0.536,22
UNB,3YdyicwaV8hpHmvVp6BW9A,Feeling - Instrumental,0.00288,0.573,222495,0.8170000000000001,0.9470000000000001,7,0.191,-4.761,0,0.0354,127.97200000000001,4,0.425,19
GroupMusic,5o3ceJSGGHfRWkxbBfIZFY,Never Let Go of Me (Shipreck VBS Theme Song),0.028999999999999998,0.698,181030,0.595,0.0,8,0.22699999999999998,-6.215,1,0.0375,105.01700000000001,4,0.617,33
Yenjamin,6PDyBAwibcmYvtF7pjbNVG,Movement (Prod. Bangroz),0.374,0.47,181462,0.9470000000000001,0.0,1,0.166,-3.4789999999999996,1,0.465,140.645,4,0.305,16
Kevin Tyler,686k7B4RScyvg1q65CLoOt,Deathbed,0.162,0.851,169064,0.49700000000000005,0.0,4,0.111,-9.693999999999999,1,0.0874,114.03299999999999,4,0.26,0
Ka5sh,63ipJ6PKPuRyIaRbVP17Nx,The Truth,0.374,0.457,212000,0.815,0.0,8,0.171,-3.202,1,0.0394,120.17,4,0.281,8
Jassie Gill,5qqiLxpCsq6NkIB2XhOcZA,Jodi Teri Meri,0.43799999999999994,0.665,210000,0.7440000000000001,0.0,1,0.33899999999999997,-3.193,0,0.0493,82.027,4,0.722,1
The Red Jumpsuit Apparatus,6csrwpUDgcCSbCSFOypswA,Turn It Over,0.000246,0.485,167269,0.586,0.0,0,0.0958,-6.33,1,0.0281,96.499,4,0.22,36
The Red Jumpsuit Apparatus,41tcxRXqfCd4bsSH3ag0G9,We Can Show You How,3.9200000000000004e-05,0.43700000000000006,177652,0.937,0.0,10,0.0977,-5.11,1,0.0586,165.005,4,0.7909999999999999,30
Touchdown Strikes,6Gu5ju7ftv3J2pnY8E6pLl,AM / PM,0.754,0.495,142136,0.56,0.8490000000000001,8,0.19399999999999998,-16.921,1,0.0325,123.60600000000001,4,0.9229999999999999,0
Touchdown Strikes,7JgaCa49ArgyyW8LmbpK6Q,Not in a Million Years,0.826,0.688,126704,0.647,0.888,2,0.184,-15.448,1,0.0345,123.64299999999999,4,0.925,0
Touchdown Strikes,4X4xb5XVebZRodz1Jhend3,Some Might Say,0.000647,0.534,142136,0.527,0.733,7,0.18600000000000003,-15.936,1,0.033,123.64200000000001,4,0.612,0
Barf Country,6cwht0NgEuxXxqnuQH6lqY,Break a Tradition,0.009609999999999999,0.61,141259,0.359,0.795,11,0.0703,-15.95,0,0.031,123.619,4,0.62,0
Alexis,4k3gncdrhY2s3zgzcBIQxw,Bon délire,0.696,0.682,156186,0.746,0.0,11,0.518,-6.777,0,0.0664,99.92,4,0.446,26
Chase Miller,4USxKkxo5aPz4TvjtbbOAF,Redneck Weekend,0.0002,0.505,210375,0.883,0.0,5,0.107,-4.445,1,0.0428,156.03799999999998,4,0.8079999999999999,19
The Wise Man's Fear,4cKlCiBugrb2NzKeHgTbnp,Megalith (Instrumental),0.8109999999999999,0.0867,112850,0.413,0.955,0,0.133,-9.856,0,0.0337,166.2,4,0.0391,8
The Wise Man's Fear,6matuzcAMOs0ZW5ZOStJdv,With My Lesser Self (Instrumental),0.00213,0.43700000000000006,241425,0.867,0.877,0,0.466,-6.124,0,0.0472,129.952,4,0.133,10
The Wise Man's Fear,6rqbkh8CcmLsdXs5S8k2UI,Chaotica (Instrumental),2.24e-05,0.495,205167,0.9420000000000001,0.843,7,0.8220000000000001,-5.6339999999999995,1,0.0327,120.00200000000001,4,0.147,8
The Wise Man's Fear,2CztsdQabPPHl7G7qsDUI4,The Sea at Storm (Instrumental),5.28e-05,0.5,166323,0.865,0.693,1,0.395,-5.834,1,0.0564,140.004,4,0.18600000000000003,8
The Wise Man's Fear,0XnE26CoSXvuj9Ec4op4a4,Wrath of a Gentle Man (Instrumental),0.000113,0.45799999999999996,205898,0.8490000000000001,0.946,5,0.16699999999999998,-6.516,0,0.0436,140.004,4,0.0388,7
The Wise Man's Fear,4bfDIG1UlMBMp6JwZwuwPh,The Moonless Night (Instrumental),0.0888,0.513,200517,0.486,0.902,0,0.37,-7.568,0,0.0373,85.016,4,0.0476,6
The Wise Man's Fear,2QetaHKeTFxLY5tB3VdS8m,Castle in the Clouds (Instrumental),5.67e-06,0.36,231028,0.988,0.848,5,0.418,-4.295,0,0.054000000000000006,159.997,4,0.142,7
Gustavo Palafox,7p5Fj17QuaoYwLbLCWcdBg,Lo Que Para Mi Tu Eres,0.163,0.41700000000000004,197042,0.706,0.0,5,0.16,-3.83,1,0.0606,154.168,4,0.8,24
Gustavo Palafox,4TdXoMniceuxXamPrcPqP9,Ya No Quiero Ser Tu Amigo,0.374,0.515,156965,0.405,0.0,5,0.205,-6.507000000000001,1,0.0306,139.92600000000002,4,0.652,23
Gustavo Palafox,2pkLSRk1blJsxLoI1h70G0,El Tata,0.196,0.616,164885,0.845,0.0,10,0.142,-1.527,1,0.146,167.995,3,0.9259999999999999,24
Gustavo Palafox,368CKXJn7EgsU53XyQ9HEd,Tu No Eras Para Mi,0.138,0.5329999999999999,176536,0.862,0.0,10,0.278,-2.4090000000000003,1,0.0844,160.14700000000002,3,0.8540000000000001,23
Gustavo Palafox,4xi25kLMmJ6XC8s8s0OCXC,Quiero Que Tu Seas,0.392,0.568,202083,0.855,0.0,7,0.187,-2.7089999999999996,0,0.0494,87.46700000000001,4,0.785,22
Sharmoofers,4iy3roL9U70L7SrrMnk3qb,Moftaqed El Habiba,0.0533,0.691,207379,0.55,5.01e-06,2,0.067,-4.64,1,0.0624,139.972,4,0.373,38
Allen Watts,7sAujdQa4c3Gi4gpu4Cl01,Midnight,0.00283,0.428,161739,0.983,0.946,7,0.981,-5.287999999999999,0,0.155,138.012,4,0.0375,16
Руки Вверх,4Ki3pMQZwVHHsx5Nzhptbs,Танцы,0.008440000000000001,0.6659999999999999,243499,0.9390000000000001,0.00872,9,0.813,-3.391,0,0.0334,123.999,4,0.441,33
ANGELZ,4MHo3dv38AGZ049xAYv14o,Dancin,0.00158,0.778,226933,0.995,0.271,0,0.0859,-1.8019999999999998,1,0.0806,127.961,4,0.384,12
SUPER JUNIOR-D&E,3GVTAdr0CpCdg1VY4mNLGK,Can I Stay...,0.28,0.674,211894,0.737,0.0,5,0.10099999999999999,-4.006,1,0.0336,103.046,4,0.32,26
Sam Lee,1gNlZTdqoatgosMp1nH657,Hallucination (Live),0.955,0.256,981984,0.109,0.431,2,0.69,-27.416,0,0.0408,97.426,4,0.0727,3
Koffi Olomide,7oTemne69nK5g3IfVkTOkf,Chemin de la Vie - Live,0.667,0.613,456822,0.598,0.00155,8,0.0874,-10.978,1,0.11,104.94200000000001,4,0.7809999999999999,22
Koffi Olomide,1yZ3Xl9N1U3vBeH2lN5P6G,Aspirine - Live,0.584,0.521,269198,0.778,5.22e-05,11,0.293,-7.4510000000000005,1,0.252,158.811,4,0.7040000000000001,17
Koffi Olomide,2BgwXl5GvrmWXTnNrLVap2,Phaseur - Live,0.645,0.593,168513,0.7440000000000001,0.00246,1,0.158,-7.553999999999999,1,0.0456,148.2,4,0.782,21
Koffi Olomide,1XNd3NfobnZk1AhCWYpufY,Alidor - Live,0.514,0.534,559040,0.583,3.3100000000000005e-05,8,0.369,-10.370999999999999,1,0.138,153.064,4,0.665,19
Koffi Olomide,1IZ9bbXNRdL0hDvsN35J8s,Diva - Live,0.38799999999999996,0.47100000000000003,348249,0.828,5.28e-05,1,0.0513,-5.645,1,0.0575,124.131,4,0.825,21
Koffi Olomide,3TH49IQSgFfWL7cdN8Io4n,Tchatcho Seben - Live,0.455,0.5720000000000001,212204,0.9570000000000001,0.5660000000000001,5,0.18100000000000002,-4.203,0,0.0825,121.637,4,0.775,30
Koffi Olomide,6FvvVrOm04rAsaTwYJydP1,Papa Mobimba - Live,0.44299999999999995,0.496,216632,0.9440000000000001,0.8909999999999999,5,0.207,-4.414,0,0.057,123.01899999999999,4,0.867,33
Alexander Stewart,5KKGnaKFmOJ7SjNqXDvLCi,In My Blood,0.466,0.562,191041,0.5429999999999999,0.0,7,0.109,-7.403,1,0.0625,139.846,4,0.37,0
Nanbit,4HzhWHtK6UvZokhjYPrjvu,Infested Soul,0.0005769999999999999,0.0907,350400,0.42200000000000004,0.769,7,0.102,-12.252,1,0.0367,78.773,3,0.0326,0
Shade Sheist,79Z7kjuUlmiNnZ8m4zaqfb,When I'm High (IDHTS),0.152,0.7929999999999999,231190,0.7959999999999999,0.0,9,0.13699999999999998,-7.172000000000001,1,0.247,93.978,4,0.682,13
Fred the Godson,4d732ig2QYcIJXC18LBPUd,Move a Little Different,0.00514,0.441,232827,0.922,0.0,8,0.262,-2.9789999999999996,0,0.39299999999999996,158.357,4,0.535,13
The Alarm,6boMjqvPt5ui3Vny86Esdw,Beautiful,0.00615,0.613,180720,0.645,2.44e-06,8,0.36200000000000004,-5.09,0,0.0541,147.97799999999998,4,0.5329999999999999,9
Binaural Beats Sleep,4pCzwgRH0sO9AFkB2KqRnk,Sleep Music,0.9890000000000001,0.226,128400,0.0396,0.902,9,0.11,-24.146,1,0.0655,138.915,4,0.109,21
Binaural Beats Sleep,6cjqv6yIIFGh99L9684PpF,Isochronic Tones Sounds For Sleep,0.972,0.115,121200,0.0221,0.894,4,0.0837,-31.142,1,0.0455,68.874,3,0.0617,21
John Claiborne Sr.,251bfLFcOnOXKl8WWQScfd,"One Up, Four Down",0.8190000000000001,0.621,105311,0.0165,0.983,9,0.0913,-33.38,1,0.35200000000000004,131.608,4,0.28300000000000003,29
John Claiborne Sr.,79WD3tsH6cuno5vt5Pvqca,Can't See the Beer for the Trees,0.91,0.557,108259,0.0178,0.9279999999999999,7,0.0942,-31.738000000000003,1,0.106,124.87299999999999,4,0.27699999999999997,29
John Claiborne Sr.,0MslcPLzRY2rq8sgaJlRBZ,Not My Virginia,0.9,0.741,123155,0.027999999999999997,0.9490000000000001,4,0.122,-32.97,1,0.305,118.199,4,0.7709999999999999,29
John Claiborne Sr.,6oY8xnSZ3ahVSgP9VzEatH,Drive Me Home,0.8170000000000001,0.41100000000000003,117547,0.0125,0.981,1,0.0869,-36.76,1,0.0633,120.787,4,0.35,29
John Claiborne Sr.,6B9Ls4VzTHIpTM2NQWhXWz,Altogether Rowdy,0.903,0.54,125778,0.0159,0.877,5,0.109,-39.003,1,0.065,106.18,4,0.43799999999999994,29
John Claiborne Sr.,2iEIGB9uwKE6uuTx3C2qzc,It's a Sucker's Bet,0.8809999999999999,0.746,110309,0.0262,0.945,10,0.109,-32.652,1,0.14300000000000002,137.668,4,0.509,29
John Claiborne Sr.,2y5gjMNBhJry2qIJOi9wpA,Three Dog Fight,0.914,0.48700000000000004,123476,0.0203,0.909,2,0.151,-35.574,1,0.0671,141.382,4,0.735,29
John Claiborne Sr.,6I9ouPOj33wsuF21TIOEIE,Taken by the Fire,0.88,0.732,99139,0.034,0.975,11,0.10300000000000001,-32.93,1,0.187,122.27600000000001,4,0.313,29
John Claiborne Sr.,4DWZtu0oUeZzOTCiKj8TlX,George Kinetic,0.895,0.674,115325,0.00548,0.872,4,0.0916,-36.676,1,0.0884,124.75,3,0.179,29
John Claiborne Sr.,6fe3SC59xWlGkzMbsZjW23,Enough Time for Both of Us,0.912,0.6409999999999999,96885,0.0041600000000000005,0.9790000000000001,2,0.11699999999999999,-38.455,1,0.0708,125.07,3,0.342,29
John Claiborne Sr.,0aadf7ZpXGRkuKLYOQgTYb,An Eye for a Lady,0.895,0.591,107353,0.0292,0.7040000000000001,5,0.113,-35.122,1,0.105,135.576,4,0.332,29
John Claiborne Sr.,6w1zapJOnE78jidkPUXo1f,Muzzle Razzle Dazzle,0.877,0.645,124409,0.032,0.924,5,0.107,-34.633,1,0.319,149.915,4,0.79,29
John Claiborne Sr.,7k5JutK6i9HreYdB0uibPO,Tossing Trees,0.92,0.483,127131,0.00365,0.8340000000000001,11,0.111,-48.727,0,0.0507,78.468,4,0.762,29
John Claiborne Sr.,0v9eNVhaoKkXuAMkkHiyQY,The Third Act,0.879,0.642,114085,0.0187,0.915,0,0.11800000000000001,-34.494,1,0.355,96.06200000000001,4,0.39299999999999996,29
John Claiborne Sr.,4LovkALYpSuJOQBLvqtAt9,The Mighty Comedown,0.91,0.588,105476,0.0282,0.981,8,0.115,-34.266,1,0.14800000000000002,138.629,4,0.669,29
